moscow_cloudcover_mean,moscow_windspeed_10m_max,moscow_precipitation_sum,moscow_weathercode,date,tver_cloudcover_mean,tver_windspeed_10m_max,tver_precipitation_sum,tver_weathercode,saratov_cloudcover_mean,saratov_windspeed_10m_max,saratov_precipitation_sum,saratov_weathercode,krasnodar_cloudcover_mean,krasnodar_windspeed_10m_max,krasnodar_precipitation_sum,krasnodar_weathercode,crimea_cloudcover_mean,crimea_windspeed_10m_max,crimea_precipitation_sum,crimea_weathercode,avg_cloud,avg_wind,avg_precip
100,10.5,0.2,51,2025-10-18,76,9.5,0.0,3,89,12.7,0.8,53,73,8.5,1.3,53,77,7.9,0.6,51,83.0,9.82,0.58
99,11.2,0.3,51,2025-10-19,99,10.5,0.1,51,77,14.0,7.0,55,99,10.1,12.2,63,59,18.8,4.3,63,86.6,12.920000000000002,4.78
99,12.0,0.4,51,2025-10-20,100,9.2,0.9,51,100,17.6,22.8,63,49,16.7,0.7,53,50,23.3,0.4,51,79.6,15.76,5.04
100,12.5,2.4,51,2025-10-21,94,13.1,0.0,3,73,11.5,1.2,51,48,17.0,0.4,51,40,10.1,0.0,3,71.0,12.84,0.7999999999999999
96,6.7,0.0,3,2025-10-22,99,7.7,0.1,51,76,10.9,7.8,61,61,11.4,0.0,3,65,9.3,0.0,3,79.4,9.2,1.5799999999999998
94,10.6,0.1,51,2025-10-23,98,15.2,0.0,3,53,13.2,0.8,53,84,11.4,4.4,63,13,12.2,0.0,2,68.4,12.52,1.06
88,13.3,1.9,53,2025-10-24,97,17.5,0.3,51,54,5.8,0.0,3,74,10.2,0.8,51,54,22.3,5.4,63,73.4,13.819999999999999,1.6800000000000002
89,18.2,0.3,51,2025-10-25,95,18.9,0.6,51,50,13.0,0.0,3,84,22.9,5.2,63,52,26.3,6.5,63,74.0,19.86,2.52
80,17.9,4.7,55,2025-10-26,96,19.7,4.6,53,100,9.1,1.6,53,65,11.4,0.0,3,60,20.3,0.4,51,80.2,15.679999999999998,2.2600000000000002
75,17.3,2.8,55,2025-10-27,90,20.5,1.8,53,59,10.8,0.0,3,88,25.7,0.9,53,100,26.0,28.1,63,82.4,20.06,6.720000000000001
96,13.1,6.9,55,2025-10-28,91,12.9,3.9,53,93,26.8,6.9,63,91,27.5,9.5,63,88,22.1,1.6,51,91.8,20.48,5.760000000000001
88,11.5,2.6,53,2025-10-29,86,11.7,0.7,51,90,8.0,1.5,53,62,14.8,1.0,51,22,24.1,0.3,51,69.6,14.02,1.22
80,10.3,0.0,3,2025-10-30,66,10.7,0.3,51,36,9.7,0.1,51,45,17.1,1.2,53,34,16.5,0.0,3,52.2,12.86,0.32
99,17.6,9.9,61,2025-10-31,100,20.1,6.2,53,61,25.0,5.4,61,38,17.4,0.0,3,35,18.7,0.0,3,66.6,19.759999999999998,4.3
99,10.5,0.0,3,2025-11-01,100,13.5,0.2,51,82,19.4,1.1,51,38,17.1,0.4,51,43,10.6,0.0,3,72.4,14.219999999999999,0.34
96,10.9,0.1,51,2025-11-02,88,14.4,0.0,3,69,15.8,0.1,51,37,11.0,0.0,3,14,11.4,0.0,3,60.8,12.7,0.04
100,14.8,1.8,53,2025-11-03,100,16.7,2.2,53,47,6.3,0.0,3,42,13.5,0.0,3,61,11.0,0.0,3,70.0,12.459999999999999,0.8
96,15.0,3.0,55,2025-11-04,90,16.9,3.0,53,86,21.5,0.0,3,77,10.1,0.0,3,60,10.5,0.0,3,81.8,14.8,1.2
82,13.6,0.0,3,2025-11-05,98,19.2,0.2,51,100,13.0,0.0,3,87,7.3,0.0,3,90,11.6,0.0,3,91.4,12.939999999999998,0.04
100,14.9,1.6,55,2025-11-06,100,20.4,1.3,53,98,11.5,1.1,51,70,11.2,0.0,3,68,19.1,0.0,3,87.2,15.419999999999998,0.8
100,13.1,1.6,51,2025-11-07,100,14.4,1.4,53,98,14.2,0.3,51,32,11.5,0.0,3,70,18.8,0.0,3,80.0,14.4,0.6599999999999999
100,15.0,0.2,51,2025-11-08,100,16.1,0.7,51,100,19.7,0.1,51,41,10.1,0.2,51,50,7.5,0.0,3,78.2,13.680000000000001,0.24
100,12.6,0.0,3,2025-11-09,100,15.7,0.0,3,92,13.6,2.4,61,33,7.5,0.0,3,97,9.3,0.0,3,84.4,11.74,0.48
100,9.0,0.0,3,2025-11-10,100,12.1,0.5,51,100,12.4,20.6,65,96,9.6,0.0,3,93,10.9,0.2,51,97.8,10.8,4.26
100,7.0,0.0,3,2025-11-11,100,7.1,0.1,51,99,11.2,0.0,3,89,9.0,0.0,3,74,13.0,0.0,3,92.4,9.459999999999999,0.02
100,13.5,1.0,51,2025-11-12,97,13.0,0.0,3,100,15.3,4.5,61,89,14.3,2.6,53,100,15.6,5.4,61,97.2,14.339999999999998,2.7
100,14.4,0.1,51,2025-11-13,100,22.4,0.0,3,100,15.3,1.2,51,90,11.6,2.2,53,78,9.4,1.0,53,93.6,14.62,0.9
100,21.4,0.5,51,2025-11-14,100,26.6,1.7,61,62,11.5,0.0,3,100,12.6,0.5,51,35,12.1,0.0,3,79.4,16.839999999999996,0.54
73,14.6,12.8,73,2025-11-15,56,18.7,2.6,73,72,20.4,0.0,3,15,12.9,0.0,3,18,12.0,0.0,2,46.8,15.719999999999999,3.08
58,13.9,0.0,3,2025-11-16,66,18.1,0.0,3,42,18.6,0.8,51,66,8.9,0.0,3,52,13.6,0.0,3,56.8,14.62,0.16
99,17.1,2.9,55,2025-11-17,100,20.8,6.4,73,97,15.5,1.4,71,58,20.1,0.0,3,75,26.1,0.0,3,85.8,19.919999999999998,2.14
99,20.3,10.1,61,2025-11-18,97,23.9,12.8,71,93,24.9,0.1,51,49,25.5,0.0,3,86,32.2,0.6,51,84.8,25.36,4.720000000000001
89,17.9,0.0,3,2025-11-19,90,23.8,0.3,71,95,20.3,13.4,75,92,22.2,0.0,3,100,29.2,8.6,63,93.2,22.68,4.46
100,13.4,0.0,3,2025-11-20,100,15.9,3.1,75,72,12.8,0.1,51,80,12.2,0.0,3,81,18.3,0.3,51,86.6,14.52,0.7
100,14.7,0.6,71,2025-11-21,100,17.1,0.4,71,96,13.7,0.5,51,77,10.1,0.0,3,76,17.2,0.0,3,89.8,14.559999999999999,0.3
100,7.1,4.6,73,2025-11-22,98,9.2,2.0,73,66,15.5,0.6,51,95,17.7,0.0,3,99,17.6,0.0,3,91.6,13.419999999999998,1.44
71,14.3,0.1,71,2025-11-23,60,11.7,0.0,3,86,15.3,0.0,3,85,16.0,0.0,3,97,18.4,0.0,3,79.8,15.139999999999997,0.02
99,19.9,10.5,73,2025-11-24,100,20.5,13.6,75,100,16.7,0.0,3,83,12.3,0.0,3,83,15.7,2.2,55,93.0,17.02,5.26
98,16.7,0.0,3,2025-11-25,99,18.0,1.1,73,61,13.4,0.1,51,73,10.8,0.3,51,14,14.3,0.0,3,69.0,14.64,0.30000000000000004
100,8.5,7.2,73,2025-11-26,100,9.3,3.7,73,18,5.4,0.0,3,78,9.3,1.9,53,75,14.8,0.0,3,74.2,9.459999999999999,2.56
100,12.1,6.3,61,2025-11-27,100,14.5,2.6,71,78,11.7,0.0,3,39,9.9,0.0,3,71,14.7,0.0,3,77.6,12.579999999999998,1.78
100,12.1,3.7,55,2025-11-28,95,15.5,0.0,3,100,15.0,2.5,55,59,8.0,0.0,3,47,15.1,0.0,3,80.2,13.14,1.24
100,11.0,0.0,3,2025-11-29,100,15.9,0.0,3,99,13.2,5.6,63,67,10.9,0.0,3,74,12.1,0.0,3,88.0,12.62,1.1199999999999999
100,8.6,0.2,51,2025-11-30,100,12.2,0.2,51,97,6.0,0.1,51,92,14.2,0.0,3,100,11.0,4.1,63,97.8,10.4,0.9199999999999999
95,10.3,0.0,3,2025-12-01,99,16.8,0.0,3,100,10.7,0.0,3,97,11.5,4.0,53,99,15.3,2.4,61,98.0,12.919999999999998,1.28
100,8.8,0.0,3,2025-12-02,100,12.7,0.0,3,100,9.2,0.0,3,91,7.9,0.1,51,72,14.6,7.8,55,92.6,10.64,1.5799999999999998
100,6.0,0.0,3,2025-12-03,100,9.4,0.0,3,100,10.3,0.0,3,100,10.2,0.0,3,75,10.1,0.0,3,95.0,9.200000000000001,0.0
100,8.5,0.0,3,2025-12-04,100,11.3,0.0,3,99,9.3,0.0,3,69,13.7,0.0,3,56,16.7,0.0,3,84.8,11.9,0.0
96,8.5,0.0,3,2025-12-05,100,11.5,0.7,71,98,6.9,0.4,51,26,13.0,0.0,3,40,25.6,0.0,3,72.0,13.1,0.22000000000000003
100,9.2,0.0,3,2025-12-06,99,12.1,0.6,51,93,6.6,0.0,3,16,17.4,0.0,3,78,23.0,0.0,3,77.2,13.66,0.12
100,9.8,0.0,3,2025-12-07,100,12.1,0.5,51,92,8.2,0.0,3,97,24.0,6.7,73,99,27.1,8.2,63,97.6,16.24,3.0799999999999996
100,12.8,0.0,3,2025-12-08,100,15.2,0.0,3,100,9.2,0.3,51,98,23.1,4.4,63,96,14.9,0.0,3,98.8,15.040000000000001,0.9400000000000001
100,18.2,0.4,71,2025-12-09,100,19.0,4.8,73,100,20.4,0.3,51,78,10.6,0.1,51,95,15.2,0.4,51,94.6,16.68,1.2
100,13.3,2.2,73,2025-12-10,100,15.2,0.7,71,100,24.0,1.7,71,100,8.2,3.7,53,100,11.1,2.7,53,100.0,14.36,2.2
100,17.6,4.2,53,2025-12-11,100,21.5,2.5,61,100,15.4,0.4,71,98,8.2,0.2,51,70,11.0,0.0,3,93.6,14.74,1.4600000000000002
95,21.1,3.6,73,2025-12-12,93,27.6,2.2,73,100,15.4,2.3,73,86,18.8,8.0,63,93,17.5,3.6,55,93.4,20.080000000000002,3.9400000000000004
95,25.0,0.8,71,2025-12-13,100,24.9,0.1,71,100,44.0,15.4,75,76,23.5,0.4,51,69,19.4,0.5,51,88.0,27.360000000000003,3.44
100,17.1,0.6,71,2025-12-14,99,19.9,0.0,3,92,40.9,0.2,71,81,8.8,0.3,71,48,16.5,0.0,3,84.0,20.64,0.22000000000000003
91,9.7,0.1,71,2025-12-15,100,9.9,0.7,71,58,26.6,0.0,3,92,13.0,2.3,71,100,13.7,0.7,51,88.2,14.580000000000002,0.76
100,14.3,1.4,73,2025-12-16,100,16.3,2.2,73,42,17.5,0.1,71,100,12.6,0.0,3,60,12.5,0.1,51,80.4,14.64,0.76
100,12.4,0.1,51,2025-12-17,100,15.3,0.0,3,100,15.6,0.4,71,87,9.1,0.0,3,26,10.9,0.0,3,82.6,12.66,0.1
100,15.7,0.0,3,2025-12-18,100,15.9,0.0,3,100,13.1,0.8,73,87,8.9,0.0,3,67,13.2,0.0,3,90.8,13.36,0.16
100,11.7,0.2,51,2025-12-19,100,14.6,0.0,3,100,16.4,0.0,3,84,6.9,0.3,51,84,14.0,0.0,3,93.6,12.719999999999999,0.1
100,13.5,0.0,3,2025-12-20,100,17.9,0.3,51,100,13.0,0.0,3,90,6.8,0.0,3,82,10.8,0.0,3,94.4,12.4,0.06
100,13.8,0.5,73,2025-12-21,100,16.5,4.1,73,100,16.7,0.0,3,100,8.4,0.0,3,100,9.5,0.0,3,100.0,12.98,0.9199999999999999
100,18.9,1.7,71,2025-12-22,100,21.6,1.2,71,100,16.0,1.4,71,100,7.1,0.0,3,88,10.9,0.0,3,97.6,14.9,0.86
100,17.5,0.0,3,2025-12-23,100,19.7,0.0,3,97,22.1,0.6,71,97,9.3,0.0,3,99,7.6,0.0,3,98.6,15.24,0.12
96,16.2,0.7,71,2025-12-24,91,16.5,1.1,71,50,17.7,0.0,3,89,12.5,0.0,3,76,19.4,0.0,3,80.4,16.46,0.36
100,19.3,3.6,73,2025-12-25,100,23.2,7.4,75,66,13.1,0.0,3,12,14.5,0.0,3,92,22.4,0.1,51,74.0,18.5,2.2199999999999998
98,21.4,9.4,73,2025-12-26,97,25.9,3.8,73,100,20.3,3.2,73,56,18.2,0.2,71,63,25.7,3.4,75,82.8,22.3,3.999999999999999
100,18.4,0.8,73,2025-12-27,100,20.6,1.3,73,99,19.2,1.7,73,65,9.5,1.8,73,93,13.3,0.3,71,91.4,16.2,1.18
100,11.4,2.7,73,2025-12-28,100,12.2,3.2,73,95,9.6,0.0,3,71,26.7,4.6,73,90,22.1,7.6,75,91.2,16.4,3.62
100,7.4,2.1,71,2025-12-29,100,8.8,1.1,71,100,15.8,1.6,73,82,16.0,0.0,3,82,20.2,1.5,73,92.8,13.64,1.2600000000000002
100,13.0,4.6,73,2025-12-30,100,14.2,2.8,73,100,17.1,2.2,73,87,18.5,17.3,75,94,15.0,4.2,73,96.2,15.559999999999999,6.22
100,10.9,2.8,73,2025-12-31,100,13.8,1.4,71,94,18.6,0.6,73,97,12.5,2.1,73,75,13.1,1.6,73,93.2,13.780000000000001,1.6999999999999997
99,11.4,0.0,3,2026-01-01,100,11.6,0.6,71,87,19.2,0.2,71,60,9.7,0.0,3,38,17.3,0.0,3,76.8,13.84,0.16
100,19.0,2.3,73,2026-01-02,94,20.5,2.7,73,82,21.5,0.0,3,36,22.6,0.0,3,89,28.8,0.4,71,80.2,22.479999999999997,1.08
93,10.0,6.0,75,2026-01-03,96,14.6,1.3,71,100,29.8,1.1,73,80,35.6,2.2,73,98,31.2,4.9,61,93.4,24.240000000000002,3.1000000000000005
93,16.2,0.6,73,2026-01-04,77,19.3,0.6,73,71,36.6,5.8,75,90,33.2,2.2,51,95,33.1,9.9,63,85.2,27.68,3.8200000000000003
79,13.9,0.1,71,2026-01-05,82,16.6,0.6,71,83,21.0,5.8,75,99,30.4,0.5,51,100,29.8,20.2,63,88.6,22.34,5.4399999999999995
100,14.0,0.8,71,2026-01-06,99,15.9,0.5,71,99,18.8,0.2,71,83,11.9,0.0,3,66,15.5,0.8,51,89.4,15.219999999999999,0.45999999999999996
100,15.4,3.7,73,2026-01-07,100,17.8,5.1,73,100,16.5,0.5,71,17,15.0,0.1,51,43,21.0,0.3,51,72.0,17.14,1.9400000000000002
100,18.0,6.8,73,2026-01-08,99,17.2,0.0,3,100,13.8,0.0,3,78,25.9,0.7,53,92,32.1,6.9,63,93.8,21.4,2.88
100,24.9,18.9,75,2026-01-09,100,33.0,14.2,75,100,17.7,1.5,73,94,26.8,8.2,63,100,27.4,5.0,73,98.8,25.959999999999997,9.559999999999999
98,13.6,0.3,71,2026-01-10,93,18.5,1.4,73,78,11.7,3.6,73,74,27.2,1.3,71,90,23.4,1.1,71,86.6,18.880000000000003,1.5399999999999998
93,12.3,1.4,71,2026-01-11,94,13.7,1.1,71,94,23.7,4.0,73,100,32.7,11.8,61,85,34.2,10.3,61,93.2,23.32,5.720000000000001
100,15.0,5.7,73,2026-01-12,100,18.7,4.5,73,100,25.0,22.5,75,100,12.6,26.1,75,78,8.3,0.0,3,95.6,15.919999999999998,11.760000000000002
100,6.9,0.0,3,2026-01-13,100,11.6,1.0,71,100,13.8,3.4,73,100,9.4,5.3,73,44,11.1,0.0,3,88.8,10.559999999999999,1.94
100,6.8,3.6,73,2026-01-14,100,9.4,1.5,73,100,18.3,3.7,73,68,6.5,0.0,3,73,16.7,2.7,73,88.2,11.540000000000001,2.3
100,5.4,0.0,3,2026-01-15,83,9.7,0.0,3,79,13.1,3.7,73,82,21.9,15.8,75,100,13.6,3.3,73,88.8,12.739999999999998,4.5600000000000005
100,6.0,0.0,3,2026-01-16,90,8.8,0.0,3,4,16.6,0.0,1,99,12.7,8.0,75,100,14.9,0.5,71,78.6,11.8,1.7
100,8.4,0.0,3,2026-01-17,100,12.2,0.0,3,0,15.5,0.0,0,98,17.9,2.5,73,100,20.3,1.8,73,79.6,14.86,0.86
100,15.3,0.0,3,2026-01-18,99,15.0,0.0,3,37,8.0,0.0,3,70,21.6,1.0,71,100,29.4,0.3,71,81.2,17.86,0.26
100,10.3,0.5,71,2026-01-19,100,9.7,0.7,71,96,14.6,0.0,3,60,21.3,0.0,3,100,24.6,0.7,71,91.2,16.1,0.38
100,9.1,0.5,71,2026-01-20,100,10.8,0.3,71,100,9.1,0.8,71,97,15.1,0.0,3,64,19.7,0.0,3,92.2,12.76,0.32
100,7.2,1.9,71,2026-01-21,100,11.8,0.5,71,97,6.7,0.1,71,67,14.1,0.0,3,54,8.5,0.0,3,83.6,9.66,0.5
100,10.5,0.1,71,2026-01-22,99,14.3,0.6,71,99,9.9,0.0,71,87,19.1,0.0,3,81,13.9,0.0,3,93.2,13.540000000000001,0.13999999999999999
99,9.1,0.0,3,2026-01-23,99,9.4,0.0,3,99,12.7,0.0,3,100,17.1,3.2,53,100,8.9,1.9,53,99.4,11.44,1.02
100,5.2,0.0,3,2026-01-24,100,6.6,0.0,3,81,9.2,0.0,3,100,15.3,11.8,61,100,12.4,5.4,53,96.2,9.739999999999998,3.4400000000000004
100,6.5,0.0,3,2026-01-25,99,9.5,0.0,3,72,8.3,0.0,3,100,8.2,0.4,51,94,11.5,0.0,3,93.0,8.8,0.08
100,19.6,0.1,71,2026-01-26,100,20.5,4.6,75,56,8.0,0.0,3,99,15.8,0.2,51,100,18.6,0.0,3,91.0,16.5,0.9799999999999999
100,18.0,12.9,75,2026-01-27,100,18.4,9.0,75,99,16.3,0.0,3,79,18.9,0.2,51,77,19.5,3.9,61,91.0,18.22,5.199999999999999
100,9.9,9.6,73,2026-01-28,100,16.4,14.1,73,99,19.8,0.0,3,55,10.7,0.0,3,33,21.1,0.0,3,77.4,15.580000000000002,4.74
100,15.9,6.6,73,2026-01-29,100,18.5,5.4,73,100,22.8,0.0,3,62,16.7,0.0,3,83,20.5,0.0,3,89.0,18.880000000000003,2.4
62,14.3,0.0,3,2026-01-30,52,15.3,0.0,3,100,23.7,0.2,51,95,13.3,0.1,51,100,20.9,0.2,51,81.8,17.5,0.1
45,17.1,0.0,3,2026-01-31,73,16.5,0.0,3,100,19.5,6.2,75,96,24.4,3.5,61,100,25.4,2.8,53,82.8,20.580000000000002,2.5
100,19.6,2.3,71,2026-02-01,100,20.3,1.7,71,96,19.2,7.4,73,92,13.6,0.0,3,90,20.0,0.0,3,95.6,18.54,2.2800000000000002
94,10.4,0.4,71,2026-02-02,99,11.8,1.1,71,46,16.4,0.4,73,100,16.3,1.4,53,100,29.9,4.2,75,87.8,16.96,1.5
36,9.7,0.0,3,2026-02-03,66,11.2,0.0,3,67,16.5,4.3,73,100,12.2,0.8,71,73,18.3,0.0,3,68.4,13.579999999999998,1.02
83,11.7,0.0,3,2026-02-04,89,12.2,0.0,3,0,15.4,0.0,0,55,10.1,0.0,3,42,16.2,0.0,3,53.8,13.12,0.0
82,9.9,0.0,3,2026-02-05,66,15.3,0.0,3,40,7.5,0.0,3,70,15.7,0.0,3,84,16.6,0.0,3,68.4,13.0,0.0
100,9.9,0.2,71,2026-02-06,67,12.5,0.0,3,100,11.5,0.0,3,92,14.5,0.0,3,100,13.3,2.2,53,91.8,12.34,0.4800000000000001
90,10.3,0.2,71,2026-02-07,89,11.6,0.0,3,100,19.6,0.6,71,91,11.9,0.2,51,99,16.4,4.9,53,93.8,13.959999999999999,1.1800000000000002
100,16.6,0.1,71,2026-02-08,100,19.2,0.1,71,100,17.1,4.5,73,100,16.4,7.8,61,100,17.3,1.2,53,100.0,17.32,2.7399999999999998
100,14.7,0.0,3,2026-02-09,100,16.6,0.0,3,78,22.9,0.9,71,100,15.8,0.9,71,69,14.9,1.2,73,89.4,16.98,0.6
100,13.5,0.0,3,2026-02-10,98,15.3,0.1,71,84,18.9,0.0,3,44,12.3,0.0,3,2,17.2,0.0,0,65.6,15.440000000000001,0.02
99,15.0,2.0,73,2026-02-11,99,16.8,1.3,71,58,15.7,0.0,3,46,11.1,0.0,3,66,10.5,0.0,3,73.6,13.819999999999999,0.6599999999999999
100,14.0,4.7,73,2026-02-12,100,12.7,5.5,73,100,18.0,0.5,71,59,14.7,0.0,3,93,16.4,0.0,3,90.4,15.160000000000002,2.1399999999999997
100,11.4,4.3,73,2026-02-13,100,15.6,6.0,73,100,24.7,0.0,3,98,18.3,3.1,61,94,15.9,2.4,61,98.4,17.18,3.16
100,13.6,1.5,73,2026-02-14,100,13.6,8.2,75,100,23.3,2.9,73,96,21.7,1.1,53,100,21.3,10.0,63,99.2,18.7,4.74
100,13.6,1.0,73,2026-02-15,98,15.1,0.2,71,100,30.1,5.5,75,56,22.0,0.1,51,60,32.2,0.0,3,82.8,22.6,1.3599999999999999
100,23.9,5.8,73,2026-02-16,100,18.6,0.0,3,99,32.4,4.1,73,67,37.4,0.3,51,92,39.3,0.4,51,91.6,30.320000000000004,2.12
77,16.9,0.0,3,2026-02-17,72,14.8,0.0,3,97,24.4,0.0,3,96,12.4,13.0,63,96,12.6,2.6,53,87.6,16.22,3.12
98,11.9,0.0,3,2026-02-18,99,12.6,0.0,3,34,13.4,0.0,3,84,16.2,18.7,63,95,27.6,5.5,61,82.0,16.339999999999996,4.84
100,21.4,18.5,75,2026-02-19,100,19.3,14.3,75,83,20.7,3.0,75,79,30.1,2.8,61,70,30.9,3.1,73,86.4,24.48,8.34
100,17.3,2.0,73,2026-02-20,100,18.8,3.0,73,81,28.6,4.1,73,73,25.1,0.1,51,96,20.1,0.0,3,90.0,21.98,1.8399999999999999
71,18.8,0.7,71,2026-02-21,81,18.5,0.8,73,60,27.7,0.0,3,92,23.5,0.0,3,99,30.0,0.0,3,80.6,23.7,0.3
99,24.3,1.3,73,2026-02-22,99,27.4,2.2,73,68,11.8,0.0,3,90,26.9,2.1,53,92,23.3,0.0,3,89.6,22.740000000000002,1.1199999999999999
78,19.0,0.1,71,2026-02-23,78,22.9,0.2,71,86,13.7,0.0,3,96,17.1,2.5,53,68,13.1,0.0,3,81.2,17.159999999999997,0.5599999999999999
100,13.1,7.1,73,2026-02-24,100,15.7,3.9,73,100,13.1,0.2,71,97,19.3,0.9,51,100,24.4,4.4,53,99.4,17.119999999999997,3.3
100,10.8,2.6,73,2026-02-25,100,14.3,1.1,71,100,12.9,0.4,71,88,24.5,2.2,51,100,23.9,16.6,75,97.6,17.28,4.58
100,9.0,0.0,3,2026-02-26,99,10.0,0.0,3,83,9.9,0.0,3,100,20.3,1.7,51,99,16.8,3.1,73,96.2,13.2,0.96
100,16.5,0.4,71,2026-02-27,100,23.4,1.5,73,54,6.6,0.0,3,100,25.8,0.0,3,63,21.1,1.5,71,83.4,18.68,0.6799999999999999
100,16.3,2.2,71,2026-02-28,100,17.6,5.0,53,94,17.2,0.0,3,57,23.9,0.0,3,63,23.9,0.0,3,82.8,19.78,1.44
100,9.4,0.1,51,2026-03-01,100,11.4,0.7,53,96,16.4,0.2,71,48,12.1,0.1,51,11,16.1,0.0,3,71.0,13.080000000000002,0.22000000000000003
100,14.8,7.1,73,2026-03-02,100,15.1,1.3,51,100,15.7,0.0,3,28,14.5,0.0,3,39,13.3,0.0,3,73.4,14.679999999999998,1.6800000000000002
96,14.0,1.7,73,2026-03-03,97,15.7,0.6,71,100,16.5,0.8,73,88,25.9,8.0,61,82,18.8,0.3,51,92.6,18.18,2.2800000000000002
100,13.5,3.6,73,2026-03-04,96,15.8,1.8,73,95,22.7,0.2,71,58,13.3,0.2,51,56,14.1,0.0,3,81.0,15.879999999999999,1.1600000000000001
85,10.0,0.4,71,2026-03-05,89,13.1,2.1,73,97,17.7,1.8,73,94,27.5,4.9,73,71,22.0,0.0,3,87.2,18.06,1.8399999999999999
69,8.5,0.0,3,2026-03-06,90,13.1,0.4,71,99,20.0,1.4,73,51,26.3,4.9,73,57,16.6,1.4,73,73.2,16.9,1.6199999999999999
45,21.1,0.0,3,2026-03-07,41,20.1,0.0,3,43,23.6,0.0,3,57,12.3,0.0,3,91,9.6,0.0,3,55.4,17.34,0.0
81,15.1,1.9,73,2026-03-08,86,16.5,1.4,73,73,25.0,2.5,73,29,11.1,0.0,3,45,11.6,0.0,3,62.8,15.86,1.16
97,12.4,0.7,71,2026-03-09,94,15.3,0.1,71,19,17.7,0.0,3,42,12.1,0.0,3,13,9.5,0.0,3,53.0,13.4,0.15999999999999998
51,14.1,0.0,3,2026-03-10,49,16.6,0.0,3,91,18.1,2.7,73,1,10.7,0.0,0,0,9.0,0.0,0,38.4,13.7,0.54
31,13.6,0.0,3,2026-03-11,36,16.6,0.0,3,0,9.1,0.0,0,0,15.9,0.0,0,0,13.7,0.0,0,13.4,13.780000000000001,0.0
22,11.5,0.0,3,2026-03-12,24,15.1,0.0,3,48,13.1,0.0,3,0,17.5,0.0,0,0,13.5,0.0,0,18.8,14.14,0.0
53,10.7,0.0,3,2026-03-13,72,15.3,0.0,3,41,7.9,19.1,75,5,19.8,0.0,1,0,21.3,0.0,0,34.2,15.0,3.8200000000000003
9,11.9,0.0,3,2026-03-14,5,17.5,0.0,2,57,7.1,0.0,3,13,21.8,0.0,3,0,20.7,0.0,0,16.8,15.8,0.0
3,10.1,0.0,1,2026-03-15,7,16.5,0.0,2,41,7.1,0.0,3,50,24.3,0.0,3,44,26.0,0.0,3,29.0,16.8,0.0
9,8.2,0.0,3,2026-03-16,0,14.1,0.0,0,89,14.1,0.0,3,85,16.0,0.2,51,64,16.3,0.0,3,49.4,13.74,0.04
37,8.6,0.0,3,2026-03-17,1,12.2,0.0,0,100,13.1,0.0,3,36,11.5,0.0,3,35,10.2,0.0,3,41.8,11.12,0.0
60,8.2,0.0,3,2026-03-18,1,6.4,0.0,0,90,10.0,0.0,3,30,13.1,0.0,3,50,20.0,0.0,3,46.2,11.540000000000001,0.0
25,9.3,0.0,3,2026-03-19,1,10.7,0.0,1,92,7.5,0.0,3,59,17.3,0.0,3,80,21.5,0.0,3,51.4,13.26,0.0
56,9.9,0.0,3,2026-03-20,44,12.8,0.0,3,100,5.6,0.0,3,98,17.8,0.0,3,97,26.5,0.0,3,79.0,14.520000000000001,0.0
38,9.2,0.0,3,2026-03-21,35,9.6,0.0,3,28,13.0,0.0,3,92,15.1,0.0,3,100,26.8,0.0,3,58.6,14.74,0.0
11,8.3,0.0,3,2026-03-22,47,10.6,0.0,3,0,11.4,0.0,0,26,20.6,0.0,3,69,26.5,0.0,3,30.6,15.48,0.0
15,10.2,0.0,2,2026-03-23,9,13.0,0.0,1,2,7.3,0.0,1,86,19.3,2.8,53,77,24.0,11.5,63,37.8,14.76,2.8600000000000003
11,9.9,0.0,3,2026-03-24,63,13.5,0.0,3,53,7.7,0.0,3,81,12.0,3.0,53,100,17.4,0.9,51,61.6,12.099999999999998,0.78
19,10.2,0.0,2,2026-03-25,12,16.1,0.0,3,27,8.4,0.0,3,57,16.0,0.0,3,88,13.6,0.1,51,40.6,12.86,0.02
13,9.1,0.0,3,2026-03-26,7,15.7,0.0,2,99,12.7,0.5,51,90,12.2,0.8,51,57,9.4,0.4,51,53.2,11.82,0.34
73,5.3,0.0,3,2026-03-27,9,12.4,0.0,2,84,11.0,0.0,3,77,8.3,0.0,3,25,9.0,0.0,3,53.6,9.2,0.0
90,7.4,0.0,3,2026-03-28,3,11.5,0.0,0,61,11.9,0.0,3,67,9.4,0.0,3,29,11.8,0.0,3,50.0,10.4,0.0
12,10.1,0.0,3,2026-03-29,34,11.8,0.0,3,97,13.9,0.0,3,92,15.0,6.8,61,86,24.3,1.2,53,64.2,15.02,1.6
62,11.0,0.0,3,2026-03-30,86,13.1,0.0,3,33,11.9,0.1,51,77,12.3,0.3,51,100,10.8,11.6,63,71.6,11.819999999999999,2.4
32,9.6,0.0,3,2026-03-31,58,12.0,0.0,3,30,17.2,3.8,61,99,21.5,6.7,61,92,22.3,3.7,53,62.2,16.52,2.84
46,10.4,0.0,3,2026-04-01,75,14.9,0.2,51,87,11.6,5.2,61,63,20.5,4.0,61,69,22.8,0.1,51,68.0,16.04,1.9
99,11.3,0.8,51,2026-04-02,68,14.1,0.0,3,68,15.0,0.2,51,66,15.5,0.6,53,95,13.3,3.5,61,79.2,13.84,1.02
